INFO 2024-06-25 09:47:19,368 autoreload Watching for file changes with StatReloader
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\response.py first seen with mtime 1718915696.1090002
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1718659993.3805735
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\images.py first seen with mtime 1718659995.3394084
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\enum.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1718659992.8861668
DEBUG 2024-06-25 09:47:19,835 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1718659995.6118176
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_lzma.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\numbers.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1718915696.3080451
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\base_events.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\socketserver.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,836 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1718659995.6022017
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1718659995.612872
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1718659995.595565
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1718659995.4867525
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\selectors.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\http\cookie.py first seen with mtime 1718659995.5712292
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\charset.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,837 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1718659995.328321
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\log.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\zoneinfo\_common.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1718659995.6319208
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1718659995.3905635
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1718659995.3343217
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1718659994.911832
DEBUG 2024-06-25 09:47:19,838 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\base_tasks.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1718659995.6580396
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1718659995.4657476
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1718659995.3092475
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1718659994.5721622
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1718659995.6369212
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\abc.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,839 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1718659993.592725
DEBUG 2024-06-25 09:47:19,840 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1718659995.4717486
DEBUG 2024-06-25 09:47:19,841 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1718659995.6600392
DEBUG 2024-06-25 09:47:19,841 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\mime\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,842 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\serializers.py first seen with mtime 1718915696.1110005
DEBUG 2024-06-25 09:47:19,842 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\importlib\machinery.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,842 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\utils.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,842 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\__init__.py first seen with mtime 1718659995.614917
DEBUG 2024-06-25 09:47:19,843 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\contextvars.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,843 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\collections\abc.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,843 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1718659995.4446826
DEBUG 2024-06-25 09:47:19,843 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1718659995.3844974
DEBUG 2024-06-25 09:47:19,843 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1718659992.5454063
DEBUG 2024-06-25 09:47:19,844 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\encodings\latin_1.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,844 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,844 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1718659995.3935642
DEBUG 2024-06-25 09:47:19,844 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\urls\__init__.py first seen with mtime 1718659995.609818
DEBUG 2024-06-25 09:47:19,845 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1718659995.3864975
DEBUG 2024-06-25 09:47:19,845 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\wsgi.py first seen with mtime 1718659995.3203187
DEBUG 2024-06-25 09:47:19,845 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\wsgiref\util.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,845 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1718659995.4526846
DEBUG 2024-06-25 09:47:19,845 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\exceptions.py first seen with mtime 1718659995.316317
DEBUG 2024-06-25 09:47:19,846 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\topological_sort.py first seen with mtime 1718659995.6400344
DEBUG 2024-06-25 09:47:19,846 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\json\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,846 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1718659991.8568883
DEBUG 2024-06-25 09:47:19,846 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\functional.py first seen with mtime 1718659995.6289206
DEBUG 2024-06-25 09:47:19,847 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1718659995.3173177
DEBUG 2024-06-25 09:47:19,847 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\pkgutil.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,847 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\views.py first seen with mtime 1718915696.1180036
DEBUG 2024-06-25 09:47:19,847 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1718659995.32232
DEBUG 2024-06-25 09:47:19,848 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1718659995.4887533
DEBUG 2024-06-25 09:47:19,848 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\signals.py first seen with mtime 1718659995.318318
DEBUG 2024-06-25 09:47:19,848 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\keyword.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,848 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1718659992.8771546
DEBUG 2024-06-25 09:47:19,849 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1718659995.574295
DEBUG 2024-06-25 09:47:19,849 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1718659993.7758372
DEBUG 2024-06-25 09:47:19,849 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1718659995.4648073
DEBUG 2024-06-25 09:47:19,849 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\_policybase.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,849 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ntpath.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,850 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\query.py first seen with mtime 1718659995.47675
DEBUG 2024-06-25 09:47:19,850 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1718659995.4697504
DEBUG 2024-06-25 09:47:19,850 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1718659995.6169176
DEBUG 2024-06-25 09:47:19,850 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\templatetags\__init__.py first seen with mtime 1718836259.6281223
DEBUG 2024-06-25 09:47:19,851 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1718659995.6410353
DEBUG 2024-06-25 09:47:19,851 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\io.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,851 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1718659995.4667475
DEBUG 2024-06-25 09:47:19,851 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\coroutines.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,852 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1718659995.4376435
DEBUG 2024-06-25 09:47:19,852 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1718659995.392564
DEBUG 2024-06-25 09:47:19,852 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\collections\__init__.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,852 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1718659995.6309204
DEBUG 2024-06-25 09:47:19,852 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1718659995.474749
DEBUG 2024-06-25 09:47:19,853 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_ctypes.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,853 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1718915696.1069996
DEBUG 2024-06-25 09:47:19,853 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1718659995.3824966
DEBUG 2024-06-25 09:47:19,853 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\inspectors.py first seen with mtime 1718915696.2160249
DEBUG 2024-06-25 09:47:19,854 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\parser.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,854 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\getpass.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,854 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\http\__init__.py first seen with mtime 1718659995.5701945
DEBUG 2024-06-25 09:47:19,854 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\multiprocessing\context.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,855 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1718659993.774837
DEBUG 2024-06-25 09:47:19,855 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\management\base.py first seen with mtime 1718659995.361413
DEBUG 2024-06-25 09:47:19,855 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\formats.py first seen with mtime 1718659995.6279197
DEBUG 2024-06-25 09:47:19,855 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\statistics.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,855 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\http\request.py first seen with mtime 1718659995.5722563
DEBUG 2024-06-25 09:47:19,856 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\templatetags\static.py first seen with mtime 1718659995.6012018
DEBUG 2024-06-25 09:47:19,856 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\itercompat.py first seen with mtime 1718659995.6319208
DEBUG 2024-06-25 09:47:19,856 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1718659992.8851664
DEBUG 2024-06-25 09:47:19,856 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1718659992.8881733
DEBUG 2024-06-25 09:47:19,857 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\version.py first seen with mtime 1718659995.6410353
DEBUG 2024-06-25 09:47:19,857 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1718659991.8548899
DEBUG 2024-06-25 09:47:19,858 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\secrets.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,858 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\linecache.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,858 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1718659993.3755724
DEBUG 2024-06-25 09:47:19,858 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\utils.py first seen with mtime 1718659995.34341
DEBUG 2024-06-25 09:47:19,859 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1718659995.5007555
DEBUG 2024-06-25 09:47:19,859 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\logging\config.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,859 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\wsgiref\__init__.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,859 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\main\admin.py first seen with mtime 1718659537.1483452
DEBUG 2024-06-25 09:47:19,860 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1718659994.5801637
DEBUG 2024-06-25 09:47:19,860 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1718659993.5836904
DEBUG 2024-06-25 09:47:19,860 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1718659995.312283
DEBUG 2024-06-25 09:47:19,860 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1718659995.3514116
DEBUG 2024-06-25 09:47:19,860 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_overlapped.pyd first seen with mtime 1652795162.0
DEBUG 2024-06-25 09:47:19,861 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1718659993.5907233
DEBUG 2024-06-25 09:47:19,861 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\sysconfig.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,861 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1718659993.5917234
DEBUG 2024-06-25 09:47:19,861 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\protocols.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,862 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1718659993.5816896
DEBUG 2024-06-25 09:47:19,862 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1718659995.3092475
DEBUG 2024-06-25 09:47:19,862 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1718659995.1267664
DEBUG 2024-06-25 09:47:19,862 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\email\iterators.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,862 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1718659995.335322
DEBUG 2024-06-25 09:47:19,863 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\compat.py first seen with mtime 1718915696.0950036
DEBUG 2024-06-25 09:47:19,863 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1718659995.3464105
DEBUG 2024-06-25 09:47:19,863 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1718659995.6490364
DEBUG 2024-06-25 09:47:19,864 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\urllib\response.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,864 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\codecs.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,864 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1718915696.3140473
DEBUG 2024-06-25 09:47:19,864 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\tokenize.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,865 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\concurrent\futures\thread.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,865 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1718659995.3394084
DEBUG 2024-06-25 09:47:19,865 autoreload File C:\Users\User\Desktop\cakesTP\project\cakes\cakes\__init__.py first seen with mtime 1718659537.1413448
DEBUG 2024-06-25 09:47:19,865 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1718659995.5077565
DEBUG 2024-06-25 09:47:19,865 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\asyncio\locks.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,866 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1718915696.3160462
DEBUG 2024-06-25 09:47:19,866 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1718659994.5671613
DEBUG 2024-06-25 09:47:19,866 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\typing.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,866 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1718659995.3203187
DEBUG 2024-06-25 09:47:19,867 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\threading.py first seen with mtime 1652795112.0
DEBUG 2024-06-25 09:47:19,867 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1718659995.4827516
DEBUG 2024-06-25 09:47:19,867 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1718659995.4727497
DEBUG 2024-06-25 09:47:19,867 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\ctypes\_endian.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,867 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1718659995.364493
DEBUG 2024-06-25 09:47:19,868 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1718659994.9168892
DEBUG 2024-06-25 09:47:19,868 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\glob.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,868 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1718659995.6530373
DEBUG 2024-06-25 09:47:19,868 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\DLLs\_bz2.pyd first seen with mtime 1652795172.0
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1718915696.2140243
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1718659995.3504112
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\http\server.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1718659995.4737492
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1718659995.4627469
DEBUG 2024-06-25 09:47:19,869 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\decimal.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\encodings\aliases.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1718659995.3935642
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\random.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\concurrent\futures\_base.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1718659994.5821643
DEBUG 2024-06-25 09:47:19,870 autoreload File C:\Users\User\AppData\Local\Programs\Python\Python39\Lib\logging\handlers.py first seen with mtime 1652795110.0
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\core\files\temp.py first seen with mtime 1718659995.3414092
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1718659994.9148893
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1718659991.860891
DEBUG 2024-06-25 09:47:19,871 autoreload File C:\Users\User\Desktop\cakesTP\.venv\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1718659995.6239183
